Agent,Episode,Stage,Action,Reward_Step,Raw_WRS,Raw_DIE,Penalty_Fairness
Q-Learning (WRS),431,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),431,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),432,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),432,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),433,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),433,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),434,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),434,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Q-Learning (WRS),435,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),435,2,m_textblob,-0.7,0.6,0.0,0.6
Q-Learning (WRS),436,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),436,2,m_textblob,-2.4,2.3,0.0,2.3
Q-Learning (WRS),437,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),437,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),438,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),438,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Q-Learning (WRS),439,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),439,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),440,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),440,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),441,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),441,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),442,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),442,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),443,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),443,2,m_textblob,-2.4,2.3,0.0,2.3
Q-Learning (WRS),444,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),444,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Q-Learning (WRS),445,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),445,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),446,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),446,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),447,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),447,2,m_textblob,-0.7,0.6,0.0,0.6
Q-Learning (WRS),448,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),448,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),449,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),449,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),450,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),450,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Q-Learning (WRS),451,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),451,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),452,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),452,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Q-Learning (WRS),453,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),453,2,m_textblob,-2.4,2.3,0.0,2.3
Q-Learning (WRS),454,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),454,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),455,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),455,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Q-Learning (WRS),456,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),456,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),457,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),457,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),458,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),458,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),459,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),459,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),460,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),460,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Q-Learning (WRS),461,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),461,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),462,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),462,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),463,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),463,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),464,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),464,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),465,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),465,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),466,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),466,2,m_textblob,-0.7,0.6,0.0,0.6
Q-Learning (WRS),467,1,trans_danish,-0.5,0.0,0.0,0.0
Q-Learning (WRS),467,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Q-Learning (WRS),468,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),468,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),469,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),469,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),470,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),470,2,m_textblob,-2.4,2.3,0.0,2.3
Q-Learning (WRS),471,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),471,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),472,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),472,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),473,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),473,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),474,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),474,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),475,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),475,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),476,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),476,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),477,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),477,2,m_textblob,-0.7,0.6,0.0,0.6
Q-Learning (WRS),478,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),478,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Q-Learning (WRS),479,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),479,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),480,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),480,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Q-Learning (WRS),481,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),481,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),482,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),482,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),483,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),483,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),484,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),484,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Q-Learning (WRS),485,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),485,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),486,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),486,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),487,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),487,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Q-Learning (WRS),488,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),488,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Q-Learning (WRS),489,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),489,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),490,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),490,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),491,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),491,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),492,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),492,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),493,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),493,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Q-Learning (WRS),494,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),494,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Q-Learning (WRS),495,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),495,2,m_textblob,-0.7,0.6,0.0,0.6
Q-Learning (WRS),496,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),496,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),497,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),497,2,m_textblob,-2.4,2.3,0.0,2.3
Q-Learning (WRS),498,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),498,2,m_textblob,-0.1,0.0,0.0,0.0
Q-Learning (WRS),499,1,trans_none,0.0,0.0,0.0,0.0
Q-Learning (WRS),499,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Heuristic,0,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,0,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,1,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,1,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,2,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,2,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,3,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,3,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,4,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,4,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,5,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,5,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,6,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,6,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,7,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,7,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,8,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,8,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,9,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,9,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,10,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,10,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,11,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,11,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,12,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,12,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,13,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,13,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,14,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,14,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,15,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,15,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,16,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,16,2,m_textblob,-0.7,0.6,0.0,0.6
Heuristic,17,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,17,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,18,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,18,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,19,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,19,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,20,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,20,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,21,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,21,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,22,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,22,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Heuristic,23,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,23,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,24,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,24,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,25,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,25,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,26,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,26,2,m_textblob,-0.7,0.6,0.0,0.6
Heuristic,27,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,27,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,28,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,28,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,29,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,29,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,30,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,30,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,31,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,31,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,32,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,32,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,33,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,33,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,34,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,34,2,m_gru,-0.1,0.0,0.0,0.0
Heuristic,35,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,35,2,m_textblob,-0.7,0.6,0.0,0.6
Heuristic,36,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,36,2,m_dbert,-1.4,1.2999999999999998,0.0,1.2999999999999998
Heuristic,37,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,37,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,38,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,38,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,39,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,39,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,40,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,40,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,41,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,41,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,42,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,42,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,43,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,43,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,44,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,44,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,45,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,45,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,46,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,46,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,47,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,47,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,48,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,48,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,49,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,49,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,50,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,50,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,51,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,51,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,52,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,52,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,53,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,53,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,54,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,54,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,55,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,55,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,56,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,56,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,57,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,57,2,m_random,-1.4,1.2999999999999998,0.0,1.2999999999999998
Heuristic,58,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,58,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,59,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,59,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,60,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,60,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,61,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,61,2,m_gru,-0.1,0.0,0.0,0.0
Heuristic,62,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,62,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,63,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,63,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,64,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,64,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,65,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,65,2,m_gru,-0.1,0.0,0.0,0.0
Heuristic,66,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,66,2,m_dbert,-0.7,0.6,0.0,0.6
Heuristic,67,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,67,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,68,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,68,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,69,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,69,2,m_textblob,-0.7,0.6,0.0,0.6
Heuristic,70,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,70,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,71,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,71,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,72,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,72,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,73,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,73,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,74,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,74,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,75,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,75,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,76,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,76,2,m_gru,-0.1,0.0,0.0,0.0
Heuristic,77,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,77,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,78,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,78,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,79,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,79,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Heuristic,80,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,80,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,81,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,81,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,82,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,82,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,83,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,83,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,84,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,84,2,m_random,-1.4,1.2999999999999998,0.0,1.2999999999999998
Heuristic,85,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,85,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,86,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,86,2,m_gru,-0.1,0.0,0.0,0.0
Heuristic,87,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,87,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,88,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,88,2,m_random,-1.4,1.2999999999999998,0.0,1.2999999999999998
Heuristic,89,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,89,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,90,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,90,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Heuristic,91,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,91,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,92,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,92,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,93,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,93,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,94,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,94,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,95,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,95,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,96,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,96,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,97,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,97,2,m_gru,-0.1,0.0,0.0,0.0
Heuristic,98,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,98,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,99,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,99,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,100,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,100,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,101,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,101,2,m_dbert,-1.4,1.2999999999999998,0.0,1.2999999999999998
Heuristic,102,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,102,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,103,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,103,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,104,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,104,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,105,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,105,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,106,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,106,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,107,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,107,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,108,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,108,2,m_textblob,-0.7,0.6,0.0,0.6
Heuristic,109,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,109,2,m_gru,-0.1,0.0,0.0,0.0
Heuristic,110,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,110,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,111,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,111,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,112,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,112,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,113,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,113,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,114,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,114,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Heuristic,115,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,115,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,116,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,116,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,117,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,117,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,118,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,118,2,m_random,-0.7,0.6,0.0,0.6
Heuristic,119,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,119,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,120,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,120,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,121,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,121,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,122,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,122,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,123,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,123,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,124,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,124,2,m_dbert,-0.7,0.6,0.0,0.6
Heuristic,125,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,125,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,126,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,126,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,127,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,127,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,128,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,128,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,129,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,129,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,130,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,130,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,131,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,131,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,132,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,132,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,133,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,133,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,134,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,134,2,m_gru,-0.1,0.0,0.0,0.0
Heuristic,135,1,trans_none,0.0,0.0,0.0,0.0
